comment,rating_star
"I received the goods and felt very happy because this item as I wanted I used and baked the chicken very well, I feel the quality of this product is very good I am very satisfied, thank you very much Later I will continue to support, thumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upsmiling_face_with_smiling_eyes",2
"Idk this item posted out from shopee warehouse or what buat it took a few days to. The delivery was okay but seller took time to post it out. The af semua okay, dah try. No defect or scratches since the packaging was good enough to secure. Thank you!",2
"Ini pengalaman pertama sy guna Air Fryers. Barang berfungsi dgn baik. Warna cantik. Daging burger frozen masak elok sekata. Lembut, sedap mcm goreng biasa. Semasa guna, agak bising bunyi. Bunyi seperti dalam video yang saya upload.",2
Barang dh sampai..mula 2 percel tulis sana dh terima tpi sya x terima..bahaya jga pos ni . lain kali jgn bt lagi nanti x pasal 2 sya reclaim..barang cantik semua nampak berfungsi..tpi belum guna lagi sbb x da barang nak d masak..harap berfungsi dgn lama . seller terbaik..perysmith terbaik . pos jgn bt lagi.,2
"Parcel smpai dlm keadaan baik, seller double box for safety thumbs_up:_light_skin_tone  Edited: air fryer first time guna okay, 2nd time guna off sdri and xmasak pun. Tried to reach thru chat tp no_respond",2
"Cantik dan quality semua okay. Ringan. Tapi kurang panas, buat burnt cheesecake kena bake lama compared to other AF brand. Packaging dan delivery semua ok",2
Performance : baik Safety : tak_pasti tapi okay je setakat ni  Bunyi die ni kuat sangat dan merisaukan. Rumah mak ada yg size besar jenama ni yg warna merah takde la sekuat bunyi yg ni,2
"The item has a nice design. Very modern. received the item in a very short period of time, efficient. I tried to fry fries and nuggets. But fries turned out soggy. I don ’ t like the results so far.",2
"Fast delivery and goods are proper packaging, received in good condition.",2
Delivery take longer time as seller won ’ t directly ship same day. Genuine product but warranty card not_stamped.,2
Packaging elok..dalam kotak ada kotak..x da defect apa 2..penghantaran ambil masa hampir seminggu..jimat 30 40 ringgit..beli masa shocksale..banyak surver air fryer dekat seller 2 lain..takut kena tipu..iklan brand lain smpai brand lain..ghisau..sy bagi 4 bintang sbb postage ambil masa sikit..semua ok,2
"product function well. cook nugget cheese with 170celsius for 10mins. cooked well. but i have to reduce 1 star due to bad attitude of perry smith cs. requested to cancel the order but got rejected. messaged the seller to cancel, but already posted out item. feels like they r being sarcastic to me.",2
"Kualiti bagus, brg sampai dengan elok , kemas dlm kotak . warna cantik sangat elegan dan sesuai dengan harga . bunyi pon rasanya xbising sgt..smooth je . tq seller",2
Item received in good condition. However there is no_bubble wrapped around the item. There is a small scratch on the control. But it ' s ok for me as won ' t affect the cooking. Hope the air fryer can last longer.,2
"mmg body nmpk cantik dan mahal . tp plastik dia sesuai la dgn hrga dia yg murah 160+.xla bsr sgt blh skali masak. td try, awai msk ada bau plastik . pastu hilang dh bau . lama jgk nk tgu fillet garing . lg cpt guna dapur . timer xleh patah balik klu terlajak pusing. bgkusn pos xda bubble . 5hari br pos out",2
"1 . Dkt belakang AF tu mcm ada renggang sbb terhentak masa delivery kot. 2 . Timing AF setiap 10 minit, so klu nk guna bawah 5minit kita pandai adjust . 3.Getah dkt penapis AF tu senang tercabut bila basuh. Kena alert kalau tak_masuk lubang sinki. Tapi overall function utk masak ok je setakat ni.",2
Barang sampai dalam keadaan baik. Dah test dan elok thumbs_up:_light_skin_tone penghantaran lama gila. Tapi okey la dah sampai dah. Thanks Barang sampai dalam keadaan baik. Dah test dan elok thumbs_up:_light_skin_tone penghantaran lama gila. Tapi okey la dah sampai dah. Thanks Barang sampai dalam keadaan baik. Dah test dan elok thumbs_up:_light_skin_tone penghanta,2
Safety : is okay Performance : acceptable  fasst delivery. however im not_sure if it is malfunction or not_but found it quite difficult to close & open. i had a philip version but expensive before and it was so smooth. feels this PS is a bit lighter and thinner material. however fit for purpose & cost.,2
Good product quality with reasonable price! Worth it. Easy to use and very convenient. Quite loud when using but it still acceptable,2
penghantaran cepat..mekasih seller & poslaju...barang sampai keadaan baik..xde kemek ke ape..terbaik!!! overall semua okayh..canntikkk smiling_face_with_heartssmiling_face_with_heartssmiling_face_with_hearts,2
"Barang sampai dalam keadaan sempurna dan baik.... cuma penghantaran mengambil masa seminggu... overalll puas hati.. beli masa 7 . 7.21, sampai 14 . 7.21",2
"Order 26 / 7/21 , seller shipping 2 / 8/21 dan barang SAMPAI 12 / 8/21..xikot jadual..dahla hantr lambat pastu J & T pulak buat hal..merata tempat barng sy g , asyk wrong code je..barang diterima dlm keadaan baik , dan berfungsi dalam keadaan baik.",2
1. Slow delivery by J & T 2. Good product quality 3. Good value for money 4. Excellent service by seller,2
"Took 1 week to ship out from seller, shipping is pretty slow, other than that, the product quality is good, good price with big volume.",2
Saya bg 4 star je sebab airfryer ada calar. Kotak wrapping tebal tapi pelik kenapa calar. Airfryer cantik kualiti xtau lagi sbb belum guna. Seller kena check dulu brg sebelum pos out :( Tapi berbaloi beli time sale murah,2
"Good Air Fryer to consider. So I ' m being using it, cooks well.",2
"Consider fast delivery especially emco time, goods received safely, packing box in a box",2
"Received in good condition, so far so good, easy to use and works well.",2
"Packaging need to improve, just wrap with one thin layer of plastic. Scratch and dented found. Disappointed. The temperature button very hard to turn to low temperature. Got plastic smell when started to use. Basket very small.",2
"Performance : ok, not_noisy Safety : Good  Requested for some liners but didn ' t get. Managed to buy liners and try out.",2
It was double - boxed - delivery was quick and good! It works fine. Just a bit disappointed that there is a scratch on the new air fryer. Tried wiping it off w Isopropyl but it was deep. Bought it as a gift for a friend so would have preferred it unscratched.,2
The overall quality is good. But keep in mind this air fryer is significantly noisier than some other brand. Russel taylor brand is better than this one in term of noise level.,2
"Item slmt smpi dgn pembungkusan yg baik...Cuma brg x ada stiker sirim, adjuster timer x blh trun hbis 0 & Led indication warna oren tengelam..Nsib saler ok, mjwab segala persoalan..Penghantaran pun cpt..",2
"Received in perfect condition on 20th Nov. Got it after almost 1 week due to Diwali holiday but its okay. Thanks to the seller and Pos Laju handled it with care. Used many times already. Fried frozen cakoi, ayam goreng, reheat keropol lekor and cekodok. No more messy oil on my table top.",2
"Thanks for received in good condition, wrapped inside the box, double protected, but need to wait more than 10 days. The colour of appliance was dark blue, just nice for me. Still yet to try.",2
"Ok..semua berfungsi dgn baik cuma masa sebenar masakan tu mcm lama cket berbanding yg tercatat pd tombol suis tu, brg pon xde kemek ke ape ke. TQ seller & shopee xpress",2
"Was a bit sceptical about this in the first place but it works perfectly fine.. all the way from Semenanjung to Sarawak. Conditions all good.. no_scratches no_dented etc… worth the money spent. Just downside of it, warranty card was not_filled out by seller. Touchwood hope nothin bad / broken happens",2
Barang dah sampai. Barang okayy. Cuma tu la Penghantaran lambat sikit. Order sama dengan barang dri korea. Brng dri korea pulak yang sampai dulu,2
"Maaf pan dalam sinki grinning_face_with_sweat dah lama sampai tapi tunggu nak rate until last day. For me, this af operate w less noise. Kalau masak kena balik ayam atau fries sbb kdg xsekata. Still good value for price under 200. Pan ada bend sikit tp malas nak tukar tau dah perry smith ni slowwww sgt delivery.",2
Performance : okay Safety : functions  Air fyer working well untuk nugget but a little bit dry. Texture x mcm goreng,2
Packaging is excellent. Item not_test yet but everything looks to be ok. The only downside is seller took time to process shipping and i had to extent shoppe shipping waranty or otherwise order will be cancel. Hopefully next time can process faster. Tq.,2
"Ordered : 18 / 6/2021 Seller ship : 29 / 6/2021 Received : 30 / 6/2021 The item is nice as per description. The result also quite ok as picture. Since seller said the item is preorder, need more patience to wait. Overall is ok.",2
"Thank you seller for the nice wrapped of postage. Item received i a good condition, worth with the price!",2
"Dah guna. Okay bagus. Tapi saya dapat calar. Mungkin salah pada penghantaran. Saya dapat kotak yang koyak. Nasib tak_patah. Tapi habis air fryer saya. Design memang lawa. Bunyi kuat juga bila masak. Loceng habis masak, nostalgia sikit . tingg bunyinya. Hehehee. Saya 4bintang sebab calar.",2
"Receive the air fryer within 3 days. Thumb up on the service. the air fryer look elegant and slim in size, won ’ t occupied much space to store. A bit disappointed in the oil filter which one of the corner missing the rubber.",2
"Luckily i received my item in good condition, the parcel is not_safe and secure, no_label for fragile item, no_plastic wrap at all. Even though the seller said will put labeling for postage item.",2
The product is okay even at first the temperature button cannot rotate to 80°. Late delivery and when chat to seller really slow to reply.,2
"Product okay, have slight defect but okay la. Have strong smell of plastic when use, also timer adjustment can ' t reverse. Overall okay, good seller.",2
"Product functioning well, delivery was OK. Minor damage on the packaging. Overall everything ' s OK",2
Safety : Ok 2 Performance : Ok 2  Fast delivery. Value for money Good. Box got damaged but item secured. Haven ' t tried to cook anything heavy yet. Got it on 8 . 8 promo. Quality of produce not_sure yet coz haven ' t got the item to test out any cooking.,2
Performance : Ok Safety : Ok  Penghantaran cepat. Dh cuba buat muffins. Hopefully OK. Love it!! thumbs_upthumbs_upthumbs_upthumbs_up,2
"Parcel well received , packaging is good though... but the delivery period is super long...",2
Dah cuba fry potato and ayam..oklaa..potato tu take time jugak..sound agak kuat..but the design n color lovethumbs_up plus post out brg ni agak makan masa order 25 post out 29 but secure je brg,2
"Ordered 7 / 5, Received 17 / 5...late shipout n Deliverydelivery_truck. Need to improve on packaging as found scratches. Fan sound a bit loud. Overall satisfied.",2
"Performance : good Safety : good  fast delivery, there is a bit of damage inside the fryer～ but acceptable",2
Berminggu - minggu tunggu baru sampai sebab seller kata tak_ada stock. Respon agak slow dari seller. So terpaksa tunggu lama baru sampai. Nasib baik pos laju hantar cepat.,2
look nice but haven use yet well packaging but delivery got a little bit slow,2
"Nicely wrapped thumbs_up just minor discolouration in the chrome ring, size bigger than expected",2
delivery agak lambat sedikit..no_bubble wrap . apa 2 pun air fryer ni berfungsi dgn baik dan memudahkan kerja 2 di dapur,2
Barang ok cantik.. dh try on..belum Cuba masak..harap bertahan lama..delivery yg lambat..,2
Barangg sudahh diterimaaa terbaikkk seller...belum tryy lagii sebab barang dekat rumahh parents....harappp functionnn dengannn baikkkk....jagaaa diriiii jagaaa sopppp kitaaa jaga kitaaaa rakyatttt jagaaa rakyattttt,2
"Delivery very slow. So far quality was fine, havent try yet",2
"Ni barang paling lambat sampai. Seller ship out lambat, chat pon autoreply. Lain kali inform la ship out lambat takde lah aku rasa sedih menanti. Sabariahhh je lah aku ni. Barang so far ok function well. Tapi ade skru kat dlm kotak ni dah jadi kerja nak check skru ni dtg mana weiii.",2
Seller post early but stuck at poslaju for 5 days. I already told their management to change their courier but they say the courier were set by the shopee. Then you cannot request to change ma? Overall product is okay,2
Alhamdullillah dah sampai . barang xde rosak ape..blh diguna elok..cma barang bawak keluar lambat dan penghataran kurier pon lambt..tq..good good good good,2
